epoch,test_loss,test_accuracy
319,4.1,69.26
320,3.58,67.61
321,3.47,68.71
322,3.74,66.98
323,4.42,65.71
324,4.07,64.68
325,4.03,67.28
326,3.62,68.4
327,3.97,70.53
328,3.44,69.15
329,3.95,68.17
330,3.63,69.11
331,3.83,69.4
332,3.22,70.32
333,3.23,69.86
334,3.78,65.28
335,3.73,65.58
336,5.72,58.96
337,4.36,66.8
338,4.07,62.18
339,3.84,62.95
340,4.25,64.31
341,3.22,68.85
342,4.02,65.19
343,4.01,64.13
344,4.46,61.96
345,4.2,65.55
346,3.46,68.83
347,3.33,69.24
348,3.07,70.06
349,4.02,65.1
350,3.39,68.27
351,3.75,64.82
352,4.8,62.39
353,4.41,67.29
354,3.81,64.28
355,2.99,71.13
356,2.99,71.25
357,3.57,64.38
358,3.58,65.27
359,3.43,66.72
360,3.19,68.91
361,3.33,70.06
362,4.04,65.46
363,3.71,67.91
364,4.5,63.89
365,3.97,64.18
366,3.82,64.54
367,3.73,70.81
368,3.53,71.15
369,3.69,67.68
370,3.35,69.54
371,3.78,66.77
372,4.36,65.06
373,3.57,69.02
374,3.02,72.23
375,3.59,67.17
376,3.88,65.04
377,3.16,71.8
378,3.75,68.19
379,3.39,66.15
380,3.42,70.02
381,3.49,69.58
382,3.14,71.17
383,3.08,70.98
384,3.88,63.57
385,3.64,67.64
386,3.81,65.0
387,3.42,71.93
388,3.26,71.35
389,3.1,69.99
390,4.29,65.62
391,3.53,68.33
392,3.26,69.48
393,3.13,70.04
394,3.4,68.3
395,3.05,71.94
396,2.81,72.07
397,3.52,69.06
398,3.57,69.82
399,3.53,70.85
400,3.26,69.18
401,3.14,70.16
402,3.69,66.54
403,2.9,71.72
404,3.68,67.93
405,3.79,65.75
406,3.09,71.81
407,3.34,69.81
408,3.42,66.45
409,3.21,69.61
410,3.07,72.73
411,2.88,71.71
412,3.49,68.2
413,3.11,70.66
414,3.21,69.3
415,3.14,72.87
416,4.22,66.8
417,2.92,71.17
418,2.88,72.99
419,3.08,70.49
420,2.93,71.99
421,3.57,66.98
422,3.57,68.18
423,3.64,71.4
424,3.55,69.81
425,3.57,69.35
426,4.19,67.91
427,4.45,69.22
428,3.71,71.53
429,3.03,70.79
430,3.41,71.91
431,3.39,68.54
432,3.63,67.33
433,3.17,71.96
434,3.64,68.71
435,3.63,69.23
436,3.32,69.58
437,3.44,72.52
438,3.6,69.68
439,3.98,64.49
440,3.39,70.19
441,3.59,69.2
442,2.84,72.56
443,3.78,71.3
444,3.06,72.36
445,3.91,65.39
446,3.68,71.38
447,3.97,67.46
448,3.17,72.02
449,2.92,71.28
450,3.03,71.32
451,3.25,72.69
452,3.5,71.21
453,2.74,73.59
454,3.31,69.82
455,3.26,68.78
456,2.97,70.75
457,2.79,71.87
458,3.65,64.64
459,3.19,71.54
460,3.31,73.66
461,3.5,70.21
462,3.84,67.24
463,3.04,70.74
464,3.47,66.52
465,3.48,69.44
466,3.51,69.27
467,3.03,69.78
468,2.74,73.86
469,2.79,72.93
470,3.54,69.87
471,2.76,72.47
472,3.16,71.0
473,3.18,69.13
474,3.32,69.31
475,3.44,67.66
476,3.27,69.28
477,2.8,73.28
478,3.43,69.47
479,2.88,70.49
480,3.16,74.06
481,2.82,72.16
482,2.66,73.15
483,2.85,72.41
484,3.06,72.98
485,2.98,71.01
486,3.3,69.54
487,3.3,68.49
488,3.11,72.23
489,3.21,69.34
490,3.59,66.02
491,4.13,68.53
492,2.92,72.15
493,3.44,70.29
494,3.14,69.91
495,3.17,73.17
496,3.39,69.13
497,3.39,69.65
498,2.74,74.11
499,3.12,70.37
500,3.38,67.66
