epoch,test_loss,test_accuracy
138,1.17,62.79
139,1.17,62.84
140,1.17,62.91
141,1.16,63.18
142,1.17,63.13
143,1.16,63.23
144,1.16,63.09
145,1.16,63.15
146,1.16,63.25
147,1.16,63.42
148,1.16,63.43
149,1.16,63.76
150,1.16,63.78
151,1.15,63.61
152,1.16,63.71
153,1.16,63.74
154,1.16,63.76
155,1.15,63.91
156,1.15,63.84
157,1.15,63.89
158,1.16,63.88
159,1.15,63.97
160,1.16,64.03
161,1.16,64.04
162,1.16,64.12
163,1.15,64.1
164,1.15,64.13
165,1.15,64.14
166,1.15,64.18
167,1.15,64.04
168,1.15,64.21
169,1.14,64.1
170,1.14,64.27
171,1.15,64.03
172,1.15,64.01
173,1.16,64.07
174,1.15,64.27
175,1.15,64.24
176,1.15,64.26
177,1.15,64.35
178,1.15,64.24
179,1.14,64.47
180,1.15,64.31
181,1.14,64.56
182,1.15,64.32
183,1.15,64.41
184,1.15,64.54
185,1.15,64.29
186,1.15,64.37
187,1.15,64.47
188,1.15,64.29
189,1.15,64.38
190,1.15,64.4
191,1.15,64.38
192,1.14,64.38
193,1.14,64.51
194,1.14,64.66
195,1.15,64.52
196,1.15,64.51
197,1.15,64.52
198,1.15,64.56
199,1.15,64.51
200,1.15,64.57
201,1.14,64.66
202,1.15,64.52
203,1.15,64.56
204,1.15,64.53
205,1.15,64.7
206,1.16,64.44
207,1.15,64.62
208,1.15,64.71
209,1.15,64.7
210,1.14,64.71
211,1.14,64.75
212,1.14,64.76
213,1.14,64.69
214,1.13,64.81
215,1.13,64.8
216,1.13,64.59
217,1.13,64.85
218,1.13,64.72
219,1.14,64.57
220,1.15,64.55
221,1.14,64.61
222,1.14,64.85
223,1.13,64.84
224,1.15,64.75
225,1.15,64.81
226,1.15,64.74
227,1.14,64.78
228,1.14,64.81
229,1.14,64.83
230,1.13,64.9
231,1.14,64.74
232,1.15,64.8
233,1.14,64.93
234,1.15,64.9
235,1.14,65.13
236,1.15,64.78
237,1.15,64.78
238,1.14,64.87
239,1.14,64.88
240,1.14,64.88
241,1.14,64.96
242,1.14,64.79
243,1.14,64.79
244,1.14,65.09
245,1.14,64.93
246,1.15,64.76
247,1.14,65.06
248,1.14,65.05
249,1.13,65.08
250,1.13,64.89
251,1.14,64.91
252,1.14,64.85
253,1.13,64.86
254,1.14,64.96
255,1.15,64.82
256,1.14,64.68
257,1.13,65.15
258,1.14,64.94
259,1.14,64.97
260,1.13,65.11
261,1.15,64.91
262,1.14,65.01
263,1.14,64.99
264,1.14,64.96
265,1.13,65.17
266,1.13,64.97
267,1.13,65.25
268,1.14,65.17
269,1.14,65.11
270,1.13,65.19
271,1.13,65.3
272,1.13,65.31
273,1.13,65.37
274,1.14,65.08
275,1.13,65.2
276,1.14,65.12
277,1.14,65.3
278,1.13,65.26
279,1.14,65.13
280,1.14,65.07
281,1.14,65.24
282,1.14,65.21
283,1.13,65.07
284,1.14,65.25
285,1.14,65.03
286,1.14,65.19
287,1.13,65.4
288,1.14,65.17
289,1.13,65.38
290,1.13,65.21
291,1.14,65.2
292,1.14,65.42
293,1.14,65.47
294,1.13,65.43
295,1.14,65.38
296,1.12,65.55
297,1.13,65.48
298,1.13,65.51
299,1.13,65.54
300,1.13,65.41
301,1.12,65.69
302,1.13,65.48
303,1.13,65.43
304,1.13,65.47
305,1.14,65.24
306,1.14,65.43
307,1.12,65.5
308,1.13,65.33
309,1.12,65.5
310,1.14,65.38
311,1.14,65.39
312,1.12,65.68
313,1.13,65.46
314,1.13,65.62
315,1.13,65.75
316,1.12,65.47
317,1.12,65.7
318,1.13,65.65
319,1.14,65.56
320,1.12,65.67
321,1.12,65.71
322,1.13,65.6
323,1.13,65.65
324,1.13,65.57
325,1.13,65.54
326,1.13,65.39
327,1.13,65.52
328,1.12,65.63
329,1.12,65.57
330,1.12,65.56
331,1.13,65.61
332,1.12,65.63
333,1.12,65.52
334,1.12,65.62
335,1.13,65.73
336,1.11,65.89
337,1.13,65.48
338,1.13,65.44
339,1.12,65.61
340,1.13,65.72
341,1.13,65.79
342,1.12,65.79
343,1.12,65.78
344,1.12,65.8
345,1.12,65.93
346,1.12,65.81
347,1.12,65.65
348,1.12,65.88
349,1.11,65.97
350,1.12,65.85
351,1.12,65.92
352,1.11,65.97
353,1.11,65.98
354,1.12,65.73
355,1.11,66.05
356,1.11,65.89
357,1.11,66.04
358,1.11,66.16
359,1.11,66.21
360,1.11,66.2
361,1.13,65.7
362,1.11,66.16
363,1.12,65.77
364,1.11,66.1
365,1.11,66.14
366,1.11,66.16
367,1.12,65.98
368,1.11,66.24
369,1.11,65.99
370,1.12,66.0
371,1.12,65.95
372,1.12,65.96
373,1.11,66.14
374,1.12,66.11
375,1.11,66.21
376,1.11,66.11
377,1.11,66.23
378,1.11,66.29
379,1.11,66.23
380,1.1,66.19
381,1.11,66.1
382,1.11,66.0
383,1.11,66.08
384,1.11,66.06
385,1.11,66.19
386,1.11,66.16
387,1.12,66.21
388,1.11,66.26
389,1.11,66.24
390,1.1,66.31
391,1.11,66.22
392,1.1,66.11
393,1.11,65.94
394,1.1,66.18
395,1.1,66.18
396,1.11,66.16
397,1.1,66.29
398,1.11,66.16
399,1.11,66.29
400,1.11,66.15
401,1.1,66.25
402,1.1,66.37
403,1.1,66.36
404,1.11,66.28
405,1.11,66.25
406,1.1,66.16
407,1.1,66.35
408,1.1,66.5
409,1.11,66.25
410,1.11,66.32
411,1.12,66.16
412,1.1,66.51
413,1.1,66.42
414,1.11,66.35
415,1.1,66.39
416,1.09,66.48
417,1.11,66.4
418,1.11,66.37
419,1.1,66.39
420,1.1,66.4
421,1.1,66.35
422,1.1,66.51
423,1.1,66.4
424,1.09,66.48
425,1.09,66.54
426,1.1,66.51
427,1.1,66.35
428,1.1,66.42
429,1.1,66.46
430,1.09,66.49
431,1.09,66.48
432,1.1,66.51
433,1.1,66.5
434,1.1,66.46
435,1.11,66.46
436,1.11,66.55
437,1.1,66.56
438,1.1,66.44
439,1.08,66.59
440,1.1,66.48
441,1.09,66.65
442,1.08,66.87
443,1.1,66.47
444,1.09,66.59
445,1.1,66.52
446,1.09,66.68
447,1.09,66.79
448,1.09,66.86
449,1.09,66.74
450,1.09,66.7
451,1.08,66.85
452,1.09,66.68
453,1.09,66.63
454,1.09,66.63
455,1.1,66.56
456,1.1,66.73
457,1.09,66.69
458,1.09,66.89
459,1.1,66.56
460,1.1,66.78
461,1.08,66.96
462,1.07,66.97
463,1.08,66.81
464,1.1,66.74
465,1.1,66.64
466,1.09,66.82
467,1.09,66.89
468,1.09,66.76
469,1.07,67.01
470,1.08,66.87
471,1.09,66.65
472,1.09,66.75
473,1.09,66.7
474,1.08,66.85
475,1.08,66.9
476,1.08,66.88
477,1.09,66.91
478,1.08,66.89
479,1.09,66.83
480,1.08,66.86
481,1.08,67.01
482,1.07,66.97
483,1.08,67.08
484,1.07,67.05
485,1.08,67.0
486,1.09,66.62
487,1.09,66.87
488,1.08,66.93
489,1.09,66.94
490,1.09,67.03
491,1.09,67.0
492,1.08,67.07
493,1.08,66.91
494,1.07,67.09
495,1.07,67.23
496,1.08,67.13
497,1.08,67.17
498,1.09,66.85
499,1.08,66.99
500,1.09,66.89
