epoch,test_loss,test_accuracy
1,2.33,10.0
2,2.2,10.57
3,1.9,30.52
4,1.73,40.69
5,1.62,43.5
6,1.52,45.52
7,1.43,49.23
8,1.36,54.8
9,1.31,56.89
10,1.27,57.62
11,1.25,57.93
12,1.23,58.5
13,1.21,59.04
14,1.19,59.71
15,1.17,60.52
16,1.16,61.05
17,1.15,61.53
18,1.14,61.95
19,1.14,62.12
20,1.14,62.35
21,1.13,62.7
22,1.13,62.95
23,1.13,63.21
24,1.13,63.46
25,1.13,63.69
26,1.12,63.88
27,1.12,64.02
28,1.12,64.24
29,1.12,64.38
30,1.11,64.65
31,1.11,64.8
32,1.11,65.03
33,1.11,65.15
34,1.11,65.3
35,1.12,65.32
36,1.11,65.49
37,1.11,65.57
38,1.11,65.77
39,1.11,65.84
40,1.11,65.85
41,1.11,65.99
42,1.11,66.16
43,1.11,66.24
44,1.11,66.32
45,1.11,66.39
46,1.11,66.49
47,1.1,66.54
48,1.11,66.58
49,1.11,66.67
50,1.11,66.68
51,1.11,66.77
52,1.1,66.86
53,1.1,66.89
54,1.1,66.94
55,1.1,67.01
56,1.1,67.1
57,1.1,67.12
58,1.1,67.17
59,1.1,67.18
60,1.1,67.25
61,1.1,67.33
62,1.1,67.34
63,1.09,67.39
64,1.09,67.42
65,1.09,67.49
66,1.1,67.52
67,1.1,67.54
68,1.1,67.6
69,1.1,67.65
70,1.1,67.63
71,1.09,67.65
72,1.09,67.66
73,1.1,67.6
74,1.1,67.63
75,1.1,67.7
76,1.09,67.73
77,1.09,67.77
78,1.1,67.74
79,1.1,67.78
80,1.09,67.85
81,1.09,67.92
82,1.09,67.88
83,1.09,67.88
84,1.09,67.93
85,1.1,67.89
86,1.1,67.9
87,1.09,67.89
88,1.09,67.95
89,1.09,67.99
90,1.08,67.96
91,1.08,68.03
92,1.08,68.03
93,1.08,68.07
94,1.08,68.1
95,1.08,68.09
96,1.08,68.09
97,1.08,68.13
98,1.07,68.2
99,1.08,68.19
100,1.08,68.19
101,1.08,68.28
102,1.08,68.29
103,1.08,68.27
104,1.08,68.27
105,1.08,68.3
106,1.08,68.23
