epoch,test_loss,test_accuracy
319,4.56,69.92
320,4.72,69.58
321,4.73,69.5
322,4.78,69.87
323,4.72,69.69
324,4.73,69.8
325,4.77,70.12
326,4.85,69.71
327,4.74,69.65
328,4.66,70.67
329,4.61,70.15
330,4.64,70.56
331,4.77,70.22
332,4.61,70.4
333,4.76,69.92
334,4.52,70.43
335,4.52,70.18
336,4.63,70.18
337,4.64,70.0
338,4.65,70.2
339,4.74,69.76
340,4.54,69.87
341,4.46,69.97
342,4.66,69.52
343,4.76,69.16
344,4.85,69.26
345,4.94,68.49
346,4.94,69.17
347,4.72,69.33
348,4.89,69.08
349,4.86,69.68
350,4.81,69.55
351,4.69,70.01
352,4.63,69.85
353,4.73,69.86
354,4.85,69.68
355,4.9,68.91
356,4.74,69.76
357,4.79,70.15
358,4.7,69.77
359,4.73,70.24
360,4.62,69.89
361,4.44,70.43
362,4.56,70.53
363,4.42,70.49
364,4.48,70.36
365,4.39,70.91
366,4.48,69.9
367,4.31,70.92
368,4.37,70.43
369,4.41,70.33
370,4.47,70.29
371,4.38,70.11
372,4.28,70.8
373,4.54,70.37
374,4.63,69.45
375,4.54,69.81
376,4.64,70.12
377,4.57,70.32
378,4.4,70.94
379,4.58,70.21
380,4.59,69.34
381,4.58,69.88
382,4.54,70.28
383,4.67,69.86
384,4.62,70.3
385,4.54,70.31
386,4.49,69.66
387,4.45,70.12
388,4.32,70.83
389,4.39,70.18
390,4.42,70.51
391,4.26,70.97
392,4.5,70.34
393,4.37,70.79
394,4.34,70.56
395,4.52,70.04
396,4.48,70.31
397,4.69,69.5
398,4.56,69.91
399,4.28,70.83
400,4.27,70.58
401,4.07,71.33
402,4.15,70.75
403,4.11,70.63
404,4.36,70.26
405,4.3,70.19
406,4.13,70.61
407,4.1,70.45
408,4.2,70.38
409,4.23,70.27
410,4.37,70.56
411,4.26,70.5
412,4.39,70.07
413,4.21,70.85
414,4.18,70.41
415,4.15,70.37
416,4.1,70.87
417,4.57,68.98
418,4.27,69.68
419,4.2,70.65
420,4.38,70.21
421,4.34,70.34
422,4.37,69.87
423,4.45,70.22
424,4.55,69.43
425,4.21,70.64
426,4.41,69.95
427,4.28,70.85
428,4.28,70.18
429,4.11,70.45
430,4.25,70.62
431,4.49,69.38
432,4.46,70.1
433,4.46,69.64
434,4.2,70.63
435,4.24,70.24
436,4.17,70.41
437,4.27,70.23
438,4.05,70.98
439,4.17,70.46
440,4.15,70.85
441,4.19,70.68
442,4.29,70.58
443,4.16,70.83
444,4.14,70.85
445,4.34,70.33
446,4.32,70.34
447,4.31,70.17
448,4.27,70.37
449,4.25,70.62
450,4.17,70.89
451,4.35,70.3
452,4.3,70.66
453,4.2,70.87
454,4.14,71.34
455,4.36,70.65
456,4.22,70.66
457,4.48,70.2
458,4.56,69.73
459,4.3,70.74
460,4.48,69.82
461,4.53,70.23
462,4.58,69.97
463,4.7,69.3
464,4.54,70.09
465,4.49,69.99
466,4.45,70.1
467,4.32,70.63
468,4.57,70.42
469,4.5,70.07
470,4.26,70.38
471,4.3,70.48
472,4.45,70.23
473,4.4,70.16
474,4.69,69.25
475,4.19,70.14
476,4.38,69.96
477,4.38,69.77
478,4.37,69.91
479,4.32,70.04
480,4.5,69.7
481,4.5,69.3
482,4.22,70.32
483,4.36,69.89
484,4.41,69.71
485,4.39,69.84
486,4.36,69.87
487,4.31,69.97
488,4.37,69.88
489,4.54,69.57
490,4.62,69.68
491,4.58,69.57
492,4.51,69.85
493,4.34,70.21
494,4.63,69.58
495,4.4,70.25
496,4.59,69.9
497,4.42,70.24
498,4.43,70.51
499,4.26,70.97
500,4.32,70.6
