epoch,test_loss,test_accuracy
319,1.59,59.41
320,1.61,59.67
321,1.71,58.32
322,1.67,59.36
323,1.7,59.34
324,1.68,57.89
325,1.66,58.46
326,1.69,58.86
327,1.68,59.03
328,1.72,59.09
329,1.72,59.17
330,1.72,58.86
331,1.75,59.46
332,1.65,59.25
333,1.83,59.42
334,1.84,59.35
335,1.64,59.52
336,1.6,59.03
337,1.76,59.37
338,1.69,59.02
339,2.02,56.92
340,1.77,59.42
341,1.96,59.34
342,1.83,59.83
343,2.01,59.19
344,1.88,59.92
345,1.96,59.78
346,1.74,58.22
347,1.92,58.53
348,1.92,60.14
349,1.94,59.14
350,2.1,58.47
351,2.08,59.23
352,1.82,59.55
353,1.83,59.26
354,2.03,59.35
355,1.83,59.53
356,1.97,59.91
357,2.02,59.89
358,1.98,59.29
359,2.07,59.83
360,2.12,60.03
361,2.24,57.13
362,2.03,54.18
363,1.86,54.21
364,1.63,56.93
365,1.89,59.88
366,1.88,59.58
367,1.96,60.06
368,2.08,59.9
369,2.08,60.22
370,2.16,59.38
371,2.29,58.54
372,1.94,59.91
373,2.01,59.83
374,2.06,60.38
375,2.2,59.74
376,2.06,59.83
377,1.56,56.93
378,2.17,57.43
379,1.99,58.82
380,2.14,60.51
381,2.02,60.04
382,2.16,60.36
383,2.54,54.84
384,2.1,51.35
385,1.68,56.49
386,1.78,57.3
387,1.86,59.03
388,1.98,59.22
389,2.08,58.2
390,2.33,56.88
391,2.18,59.07
392,2.2,59.26
393,2.59,54.4
394,1.89,60.56
395,2.0,60.55
396,1.8,59.56
397,2.03,57.73
398,2.08,60.57
399,2.13,60.28
400,2.33,57.18
401,2.16,60.83
402,2.26,60.87
403,2.31,60.33
404,2.3,54.63
405,1.39,53.31
406,1.68,58.64
407,1.83,59.42
408,1.89,59.62
409,1.88,58.65
410,1.77,59.36
411,2.23,57.5
412,2.3,58.14
413,1.86,60.66
414,2.24,58.56
415,2.05,60.95
416,2.06,60.51
417,2.2,60.08
418,2.17,59.92
419,2.22,60.36
420,2.18,60.01
421,2.22,59.55
422,2.29,60.07
423,2.24,60.51
424,2.31,60.46
425,2.79,56.96
426,1.85,60.22
427,2.14,60.3
428,2.2,61.05
429,2.39,60.24
430,2.34,60.75
431,2.37,60.83
432,2.39,59.13
433,2.33,59.28
434,1.88,59.47
435,2.31,59.8
436,2.84,54.12
437,1.92,57.05
438,2.02,60.9
439,2.14,61.2
440,2.93,55.34
441,2.04,55.17
442,2.06,60.96
443,2.25,61.32
444,2.37,60.31
445,2.58,59.21
446,2.33,60.07
447,1.66,56.42
448,1.85,59.77
449,2.0,60.18
450,2.16,61.19
451,2.27,60.68
452,3.18,54.04
453,1.89,60.84
454,2.36,59.72
455,2.24,60.69
456,2.13,60.67
457,2.21,61.06
458,2.3,61.41
459,2.38,61.3
460,2.69,59.46
461,2.67,59.7
462,2.17,59.38
463,3.09,54.59
464,2.23,60.62
465,2.56,59.68
466,3.16,53.67
467,1.64,57.99
468,2.12,61.19
469,2.57,58.76
470,2.2,61.29
471,2.22,60.94
472,2.69,58.51
473,2.6,59.87
474,2.43,61.65
475,2.49,61.73
476,3.66,53.55
477,1.51,56.96
478,1.9,60.37
479,2.23,61.08
480,2.17,61.57
481,2.38,60.53
482,2.42,61.07
483,2.84,58.04
484,2.42,61.74
485,2.43,60.77
486,2.5,61.7
487,2.58,61.67
488,2.6,61.83
489,2.52,61.47
490,2.16,55.77
491,1.89,61.0
492,2.24,60.97
493,2.33,61.66
494,2.4,61.48
495,2.57,60.89
496,2.53,61.71
497,2.5,61.81
498,2.77,60.37
499,2.47,61.5
500,2.59,61.43
