epoch,test_loss,test_accuracy
319,0.92,94.62
320,0.87,94.66
321,1.05,94.0
322,0.92,94.24
323,1.09,93.93
324,0.93,94.28
325,1.11,93.77
326,0.86,94.81
327,1.04,93.91
328,0.95,94.24
329,0.95,94.37
330,1.01,93.64
331,0.87,94.73
332,1.03,92.92
333,0.99,94.01
334,0.98,93.91
335,0.93,94.5
336,0.99,93.51
337,0.96,94.35
338,1.08,92.83
339,0.89,94.52
340,0.92,94.3
341,1.08,93.69
342,0.94,94.35
343,1.1,93.5
344,0.98,93.57
345,0.91,94.63
346,0.9,94.54
347,1.07,93.44
348,0.94,93.71
349,1.03,93.81
350,1.0,93.39
351,0.91,94.47
352,1.05,93.24
353,1.11,93.69
354,1.23,91.66
355,1.1,93.63
356,0.96,94.04
357,1.12,93.57
358,1.06,93.17
359,1.33,92.53
360,1.1,92.45
361,1.54,91.58
362,1.55,89.36
363,1.36,92.44
364,1.96,87.33
365,1.54,91.6
366,1.06,92.76
367,1.29,92.84
368,1.02,94.17
369,1.46,92.11
370,1.04,93.67
371,1.37,92.64
372,1.12,93.11
373,1.43,92.44
374,1.16,92.84
375,1.28,93.12
376,1.01,93.94
377,1.14,93.86
378,1.15,93.64
379,1.44,92.5
380,1.41,90.57
381,1.43,92.41
382,1.15,93.06
383,1.05,94.07
384,1.05,93.47
385,1.11,93.56
386,1.41,89.93
387,1.14,93.39
388,1.35,90.97
389,1.14,93.43
390,1.2,92.01
391,1.58,91.7
392,1.43,90.38
393,2.31,89.27
394,2.17,86.97
395,2.08,90.39
396,1.62,89.28
397,1.4,92.9
398,1.04,94.32
399,1.13,93.94
400,0.98,94.59
401,0.96,94.81
402,0.96,94.67
403,1.12,93.65
404,0.97,94.58
405,1.17,93.4
406,0.99,94.67
407,1.13,93.7
408,1.76,88.99
409,1.22,93.52
410,1.55,90.89
411,1.64,91.94
412,1.36,92.53
413,1.45,92.53
414,1.67,89.99
415,1.54,92.07
416,1.21,93.35
417,1.43,92.49
418,1.19,93.1
419,1.31,93.18
420,1.35,92.38
421,1.22,93.43
422,1.75,89.65
423,1.36,93.09
424,2.38,87.5
425,1.73,91.64
426,1.28,92.78
427,1.55,92.23
428,1.4,92.01
429,1.5,92.35
430,1.41,91.65
431,1.11,93.88
432,1.24,93.11
433,1.23,93.3
434,0.99,94.32
435,1.06,94.14
436,1.17,93.68
437,0.91,94.9
438,1.07,94.06
439,1.03,94.51
440,1.17,93.78
441,1.04,94.36
442,1.07,93.82
443,1.24,93.6
444,1.08,94.03
445,1.08,94.22
446,1.04,94.4
447,1.1,94.33
448,1.07,94.3
449,1.16,93.62
450,1.02,94.52
451,1.31,92.86
452,1.15,93.98
453,1.25,92.82
454,1.5,92.53
455,0.98,94.54
456,1.6,92.34
457,1.12,93.7
458,1.36,93.26
459,1.49,91.22
460,1.47,92.71
461,1.61,91.02
462,1.19,93.92
463,1.31,93.05
464,1.17,94.35
465,1.36,93.23
466,1.19,94.04
467,1.26,93.26
468,1.17,93.99
469,1.23,93.3
470,1.17,93.91
471,1.18,93.29
472,1.19,93.79
473,1.38,92.93
474,1.15,94.18
475,1.2,93.72
476,1.16,94.21
477,1.19,93.98
478,1.28,93.95
479,1.27,93.72
480,1.32,93.51
481,1.3,93.17
482,1.38,92.74
483,1.5,92.05
484,1.41,93.29
485,1.19,93.95
486,1.47,92.64
487,1.24,92.69
488,1.49,92.83
489,1.69,90.41
490,1.56,92.31
491,2.54,86.89
492,1.46,92.7
493,1.85,89.09
494,1.56,92.0
495,2.69,86.59
496,1.51,92.57
497,2.01,89.37
498,1.75,91.51
499,1.6,91.07
500,1.55,92.42
