round,epsilon,delta,opt_order
1,0.322189637838478,1.1000000000000001e-05,10
2,0.3284141679560256,1.1000000000000001e-05,10
3,0.33475895263993416,1.1000000000000001e-05,10
4,0.34122631514359925,1.1000000000000001e-05,10
5,0.34781862360441923,1.1000000000000001e-05,10
6,0.3538388403402939,1.1000000000000001e-05,9
7,0.3541541913973459,1.1000000000000001e-05,9
8,0.35446982350406747,1.1000000000000001e-05,9
9,0.35478573691093807,1.1000000000000001e-05,9
10,0.3551019318686601,1.1000000000000001e-05,9
11,0.35541840862815965,1.1000000000000001e-05,9
12,0.3557351674405863,1.1000000000000001e-05,9
13,0.35605220855731357,1.1000000000000001e-05,9
14,0.3563695322299388,1.1000000000000001e-05,9
15,0.3566871387102838,1.1000000000000001e-05,9
16,0.3570050282503946,1.1000000000000001e-05,9
17,0.3573232011025421,1.1000000000000001e-05,9
18,0.3576416575192218,1.1000000000000001e-05,9
19,0.35796039775315436,1.1000000000000001e-05,9
20,0.35827942205728575,1.1000000000000001e-05,9
21,0.3585987306847871,1.1000000000000001e-05,9
22,0.3589183238890554,1.1000000000000001e-05,9
23,0.35923820192371353,1.1000000000000001e-05,9
24,0.3595583650426101,1.1000000000000001e-05,9
25,0.3598788134998202,1.1000000000000001e-05,9
26,0.36019954754964534,1.1000000000000001e-05,9
27,0.36052056744661365,1.1000000000000001e-05,9
28,0.3608418734454801,1.1000000000000001e-05,9
29,0.36116346580122655,1.1000000000000001e-05,9
30,0.3614853447690624,1.1000000000000001e-05,9
31,0.3618075106044243,1.1000000000000001e-05,9
32,0.36212996356297666,1.1000000000000001e-05,9
33,0.3624527039006116,1.1000000000000001e-05,9
34,0.36277573187344936,1.1000000000000001e-05,9
35,0.3630990477378385,1.1000000000000001e-05,9
36,0.36342265175035615,1.1000000000000001e-05,9
37,0.3637465441678078,1.1000000000000001e-05,9
38,0.36407072524722806,1.1000000000000001e-05,9
39,0.36439519524588043,1.1000000000000001e-05,9
40,0.36471995442125793,1.1000000000000001e-05,9
41,0.3650450030310829,1.1000000000000001e-05,9
