round,epsilon,delta,opt_order
478,1.6412709556812075,1e-05,8
479,1.6421645995888134,1e-05,8
480,1.6430582434964198,1e-05,8
481,1.6439518874040258,1e-05,8
482,1.6448455313116317,1e-05,8
483,1.6457391752192376,1e-05,8
484,1.6466328191268436,1e-05,8
485,1.64752646303445,1e-05,8
486,1.6484201069420559,1e-05,8
487,1.6493137508496618,1e-05,8
488,1.6502073947572677,1e-05,8
489,1.6511010386648737,1e-05,8
490,1.6519946825724796,1e-05,8
491,1.652888326480086,1e-05,8
492,1.653781970387692,1e-05,8
493,1.6546756142952979,1e-05,8
494,1.6555692582029038,1e-05,8
495,1.6564629021105097,1e-05,8
496,1.6573565460181157,1e-05,8
497,1.658250189925722,1e-05,8
498,1.659143833833328,1e-05,8
499,1.660037477740934,1e-05,8
500,1.6609311216485398,1e-05,8
