round,epsilon,delta,opt_order
291,1.2085718080014571,1.1000000000000001e-05,7
292,1.2095556441513804,1.1000000000000001e-05,7
293,1.210540281191713,1.1000000000000001e-05,7
294,1.2115257197744183,1.1000000000000001e-05,7
295,1.2125119605519912,1.1000000000000001e-05,7
296,1.2134990041774567,1.1000000000000001e-05,7
297,1.2144868513043725,1.1000000000000001e-05,7
298,1.2154755025868276,1.1000000000000001e-05,7
299,1.2164649586794438,1.1000000000000001e-05,7
300,1.2174552202373752,1.1000000000000001e-05,7
301,1.21844628791631,1.1000000000000001e-05,7
302,1.2194381623724702,1.1000000000000001e-05,7
303,1.2204308442626113,1.1000000000000001e-05,7
304,1.2214243342440236,1.1000000000000001e-05,7
305,1.222418632974533,1.1000000000000001e-05,7
306,1.2234137411125003,1.1000000000000001e-05,7
307,1.2244096593168226,1.1000000000000001e-05,7
308,1.2254063882469333,1.1000000000000001e-05,7
309,1.2264039285628021,1.1000000000000001e-05,7
310,1.227402280924937,1.1000000000000001e-05,7
311,1.228401445994383,1.1000000000000001e-05,7
312,1.2294014244327232,1.1000000000000001e-05,7
313,1.2304022169020794,1.1000000000000001e-05,7
314,1.2314038240651124,1.1000000000000001e-05,7
315,1.2324062465850223,1.1000000000000001e-05,7
316,1.2334094851255493,1.1000000000000001e-05,7
317,1.2344135403509742,1.1000000000000001e-05,7
318,1.235418412926117,1.1000000000000001e-05,7
319,1.2364241035163415,1.1000000000000001e-05,7
320,1.237430612787551,1.1000000000000001e-05,7
321,1.2384379414061917,1.1000000000000001e-05,7
322,1.239446090039252,1.1000000000000001e-05,7
323,1.2404550593542636,1.1000000000000001e-05,7
324,1.2414648500193015,1.1000000000000001e-05,7
325,1.2424754627029844,1.1000000000000001e-05,7
326,1.243486898074476,1.1000000000000001e-05,7
327,1.244499156803483,1.1000000000000001e-05,7
328,1.2455122395602594,1.1000000000000001e-05,7
329,1.2465261470156035,1.1000000000000001e-05,7
330,1.2475408798408598,1.1000000000000001e-05,7
331,1.2485564387079195,1.1000000000000001e-05,7
332,1.2495728242892212,1.1000000000000001e-05,7
333,1.25059003725775,1.1000000000000001e-05,7
334,1.2516080782870393,1.1000000000000001e-05,7
335,1.2526269480511714,1.1000000000000001e-05,7
336,1.2536466472247756,1.1000000000000001e-05,7
337,1.2546671764830324,1.1000000000000001e-05,7
338,1.2556885365016708,1.1000000000000001e-05,7
339,1.25671072795697,1.1000000000000001e-05,7
340,1.2577337515257598,1.1000000000000001e-05,7
341,1.2587576078854212,1.1000000000000001e-05,7
342,1.2597822977138862,1.1000000000000001e-05,7
343,1.2608078216896386,1.1000000000000001e-05,7
344,1.2618341804917155,1.1000000000000001e-05,7
345,1.2628613747997057,1.1000000000000001e-05,7
346,1.2638894052937515,1.1000000000000001e-05,7
347,1.2649182726545494,1.1000000000000001e-05,7
348,1.2659479775633489,1.1000000000000001e-05,7
349,1.2669785207019553,1.1000000000000001e-05,7
350,1.2680099027527285,1.1000000000000001e-05,7
351,1.269042124398583,1.1000000000000001e-05,7
352,1.2700751863229904,1.1000000000000001e-05,7
353,1.2711090892099783,1.1000000000000001e-05,7
354,1.2721438337441313,1.1000000000000001e-05,7
355,1.2731794206105909,1.1000000000000001e-05,7
356,1.274215850495056,1.1000000000000001e-05,7
357,1.275253124083785,1.1000000000000001e-05,7
358,1.2762912420635937,1.1000000000000001e-05,7
359,1.2773302051218576,1.1000000000000001e-05,7
360,1.2783700139465115,1.1000000000000001e-05,7
361,1.27941066922605,1.1000000000000001e-05,7
362,1.2804521716495292,1.1000000000000001e-05,7
363,1.281494521906565,1.1000000000000001e-05,7
364,1.2825377206873352,1.1000000000000001e-05,7
365,1.283581768682579,1.1000000000000001e-05,7
366,1.2846266665835988,1.1000000000000001e-05,7
367,1.2856724150822592,1.1000000000000001e-05,7
368,1.2867190148709868,1.1000000000000001e-05,7
369,1.2877664666427746,1.1000000000000001e-05,7
370,1.288814771091177,1.1000000000000001e-05,7
371,1.289863928910315,1.1000000000000001e-05,7
372,1.2909139407948738,1.1000000000000001e-05,7
373,1.2919648074401038,1.1000000000000001e-05,7
374,1.2930165295418217,1.1000000000000001e-05,7
375,1.2940691077964106,1.1000000000000001e-05,7
376,1.2951225429008206,1.1000000000000001e-05,7
377,1.2961768355525687,1.1000000000000001e-05,7
378,1.2972319864497415,1.1000000000000001e-05,7
379,1.2982879962909903,1.1000000000000001e-05,7
380,1.299344865775539,1.1000000000000001e-05,7
381,1.3004025956031782,1.1000000000000001e-05,7
382,1.3014611864742696,1.1000000000000001e-05,7
383,1.3025206390897437,1.1000000000000001e-05,7
384,1.3035809541511025,1.1000000000000001e-05,7
385,1.304642132360419,1.1000000000000001e-05,7
386,1.3057041744203368,1.1000000000000001e-05,7
387,1.3067670810340741,1.1000000000000001e-05,7
388,1.3078308529054172,1.1000000000000001e-05,7
389,1.30889549073873,1.1000000000000001e-05,7
390,1.3099609952389466,1.1000000000000001e-05,7
391,1.311027367111576,1.1000000000000001e-05,7
392,1.3120946070627013,1.1000000000000001e-05,7
393,1.313162715798981,1.1000000000000001e-05,7
394,1.3142316940276482,1.1000000000000001e-05,7
395,1.3153015424565115,1.1000000000000001e-05,7
396,1.3163722617939568,1.1000000000000001e-05,7
397,1.3174438527489458,1.1000000000000001e-05,7
398,1.3185163160310176,1.1000000000000001e-05,7
399,1.3195896523502886,1.1000000000000001e-05,7
400,1.3206638624174534,1.1000000000000001e-05,7
401,1.321738946943786,1.1000000000000001e-05,7
402,1.3228149066411372,1.1000000000000001e-05,7
403,1.3238917422219398,1.1000000000000001e-05,7
404,1.324969454399205,1.1000000000000001e-05,7
405,1.3260480438865252,1.1000000000000001e-05,7
406,1.3271275113980736,1.1000000000000001e-05,7
407,1.3282078576486038,1.1000000000000001e-05,7
408,1.3292890833534525,1.1000000000000001e-05,7
409,1.3303711892285384,1.1000000000000001e-05,7
410,1.3314541759903626,1.1000000000000001e-05,7
411,1.3325380443560095,1.1000000000000001e-05,7
412,1.333622795043148,1.1000000000000001e-05,7
413,1.3347084287700297,1.1000000000000001e-05,7
414,1.3357949462554926,1.1000000000000001e-05,7
415,1.3368823482189591,1.1000000000000001e-05,7
416,1.337970635380437,1.1000000000000001e-05,7
417,1.3390598084605205,1.1000000000000001e-05,7
418,1.3401498681803903,1.1000000000000001e-05,7
419,1.3412408152618147,1.1000000000000001e-05,7
420,1.3423326504271482,1.1000000000000001e-05,7
421,1.3434253743993354,1.1000000000000001e-05,7
422,1.344518987901907,1.1000000000000001e-05,7
423,1.345613491658985,1.1000000000000001e-05,7
424,1.3467088863952796,1.1000000000000001e-05,7
425,1.3478051728360907,1.1000000000000001e-05,7
426,1.3489023517073093,1.1000000000000001e-05,7
427,1.350000423735417,1.1000000000000001e-05,7
428,1.3510993896474874,1.1000000000000001e-05,7
429,1.3521992501711844,1.1000000000000001e-05,7
430,1.3533000060347669,1.1000000000000001e-05,7
431,1.3544016579670834,1.1000000000000001e-05,7
432,1.3555042066975782,1.1000000000000001e-05,7
433,1.3566076529562887,1.1000000000000001e-05,7
434,1.3577119974738463,1.1000000000000001e-05,7
435,1.358817240981477,1.1000000000000001e-05,7
436,1.359923384211003,1.1000000000000001e-05,7
437,1.3610304278948409,1.1000000000000001e-05,7
438,1.3621383727660046,1.1000000000000001e-05,7
439,1.3632472195581047,1.1000000000000001e-05,7
440,1.3643569690053479,1.1000000000000001e-05,7
441,1.36546762184254,1.1000000000000001e-05,7
442,1.3665791788050843,1.1000000000000001e-05,7
443,1.367691640628982,1.1000000000000001e-05,7
444,1.368805008050835,1.1000000000000001e-05,7
445,1.3699192818078434,1.1000000000000001e-05,7
446,1.3710344626378086,1.1000000000000001e-05,7
447,1.3721505512791312,1.1000000000000001e-05,7
448,1.3732675484708152,1.1000000000000001e-05,7
449,1.3743854549524632,1.1000000000000001e-05,7
450,1.375504271464282,1.1000000000000001e-05,7
451,1.3766239987470805,1.1000000000000001e-05,7
452,1.3777446375422706,1.1000000000000001e-05,7
453,1.3788661885918672,1.1000000000000001e-05,7
454,1.3799886526384901,1.1000000000000001e-05,7
