round,epsilon,delta,opt_order
1,0.6588171620501934,1.1000000000000001e-05,10
2,0.6715451544668662,1.1000000000000001e-05,10
3,0.6845190448356426,1.1000000000000001e-05,10
4,0.6977435837723991,1.1000000000000001e-05,10
5,0.7112236136723495,1.1000000000000001e-05,10
6,0.715492160947631,1.1000000000000001e-05,9
7,0.7161298275448034,1.1000000000000001e-05,9
8,0.716768062448257,1.1000000000000001e-05,9
9,0.717406866164482,1.1000000000000001e-05,9
10,0.7180462392004204,1.1000000000000001e-05,9
11,0.7186861820634659,1.1000000000000001e-05,9
12,0.7193266952614642,1.1000000000000001e-05,9
13,0.7199677793027137,1.1000000000000001e-05,9
14,0.720609434695966,1.1000000000000001e-05,9
15,0.7212516619504258,1.1000000000000001e-05,9
16,0.7218944615757519,1.1000000000000001e-05,9
17,0.7225378340820572,1.1000000000000001e-05,9
18,0.7231817799799091,1.1000000000000001e-05,9
19,0.7238262997803302,1.1000000000000001e-05,9
20,0.7244713939947987,1.1000000000000001e-05,9
21,0.7251170631352482,1.1000000000000001e-05,9
22,0.7257633077140689,1.1000000000000001e-05,9
23,0.7264101282441076,1.1000000000000001e-05,9
24,0.7270575252386681,1.1000000000000001e-05,9
25,0.7277054992115114,1.1000000000000001e-05,9
26,0.728354050676857,1.1000000000000001e-05,9
27,0.7290031801493823,1.1000000000000001e-05,9
28,0.7296528881442231,1.1000000000000001e-05,9
29,0.7303031751769752,1.1000000000000001e-05,9
30,0.730954041763693,1.1000000000000001e-05,9
31,0.7316054884208912,1.1000000000000001e-05,9
32,0.732257515665545,1.1000000000000001e-05,9
33,0.73291012401509,1.1000000000000001e-05,9
34,0.7335633139874231,1.1000000000000001e-05,9
35,0.7342170861009027,1.1000000000000001e-05,9
36,0.7348714408743495,1.1000000000000001e-05,9
37,0.7355263788270462,1.1000000000000001e-05,9
38,0.7361819004787383,1.1000000000000001e-05,9
39,0.7368380063496349,1.1000000000000001e-05,9
40,0.7374946969604083,1.1000000000000001e-05,9
41,0.7381519728321951,1.1000000000000001e-05,9
42,0.7388098344865962,1.1000000000000001e-05,9
43,0.7394682824456774,1.1000000000000001e-05,9
44,0.7401273172319699,1.1000000000000001e-05,9
45,0.7407869393684705,1.1000000000000001e-05,9
46,0.741447149378642,1.1000000000000001e-05,9
47,0.7421079477864139,1.1000000000000001e-05,9
48,0.7427693351161826,1.1000000000000001e-05,9
49,0.7434313118928118,1.1000000000000001e-05,9
50,0.7440938786416329,1.1000000000000001e-05,9
51,0.7447570358884459,1.1000000000000001e-05,9
52,0.7454207841595187,1.1000000000000001e-05,9
53,0.746085123981589,1.1000000000000001e-05,9
54,0.7467500558818634,1.1000000000000001e-05,9
55,0.7474155803880185,1.1000000000000001e-05,9
56,0.7480816980282011,1.1000000000000001e-05,9
57,0.7487484093310293,1.1000000000000001e-05,9
58,0.7494157148255912,1.1000000000000001e-05,9
59,0.7500836150414474,1.1000000000000001e-05,9
60,0.7507521105086301,1.1000000000000001e-05,9
61,0.751421201757644,1.1000000000000001e-05,9
62,0.7520908893194663,1.1000000000000001e-05,9
63,0.7527611737255478,1.1000000000000001e-05,9
64,0.7534320555078127,1.1000000000000001e-05,9
65,0.7541035351986594,1.1000000000000001e-05,9
66,0.7547756133309605,1.1000000000000001e-05,9
67,0.755448290438064,1.1000000000000001e-05,9
68,0.756121567053793,1.1000000000000001e-05,9
69,0.756795443712446,1.1000000000000001e-05,9
70,0.7574699209487984,1.1000000000000001e-05,9
71,0.7581449992981015,1.1000000000000001e-05,9
72,0.7588206792960842,1.1000000000000001e-05,9
73,0.7594969614789525,1.1000000000000001e-05,9
74,0.7601738463833905,1.1000000000000001e-05,9
75,0.7608513345465602,1.1000000000000001e-05,9
76,0.7615294265061028,1.1000000000000001e-05,9
77,0.7622081228001386,1.1000000000000001e-05,9
78,0.7628874239672674,1.1000000000000001e-05,9
79,0.7635673305465687,1.1000000000000001e-05,9
80,0.764247843077603,1.1000000000000001e-05,9
81,0.7649289621004113,1.1000000000000001e-05,9
82,0.765610688155516,1.1000000000000001e-05,9
83,0.7662930217839214,1.1000000000000001e-05,9
84,0.7669759635271136,1.1000000000000001e-05,9
85,0.7676595139270616,1.1000000000000001e-05,9
86,0.7683436735262172,1.1000000000000001e-05,9
87,0.7690284428675158,1.1000000000000001e-05,9
88,0.7697138224943767,1.1000000000000001e-05,9
89,0.7703998129507033,1.1000000000000001e-05,9
90,0.7710864147808838,1.1000000000000001e-05,9
91,0.771773628529792,1.1000000000000001e-05,9
92,0.7724614547427867,1.1000000000000001e-05,9
93,0.7731498939657131,1.1000000000000001e-05,9
94,0.7738389467449028,1.1000000000000001e-05,9
95,0.7745286136271741,1.1000000000000001e-05,9
96,0.7752188951598329,1.1000000000000001e-05,9
97,0.7759097918906728,1.1000000000000001e-05,9
98,0.7766013043679757,1.1000000000000001e-05,9
99,0.7772934331405119,1.1000000000000001e-05,9
100,0.7779861787575411,1.1000000000000001e-05,9
101,0.7786795417688123,1.1000000000000001e-05,9
102,0.7793735227245642,1.1000000000000001e-05,9
103,0.7800681221755266,1.1000000000000001e-05,9
104,0.7807633406729193,1.1000000000000001e-05,9
105,0.7814591787684542,1.1000000000000001e-05,9
106,0.7821556370143341,1.1000000000000001e-05,9
107,0.7828527159632545,1.1000000000000001e-05,9
108,0.7835504161684033,1.1000000000000001e-05,9
109,0.7842487381834613,1.1000000000000001e-05,9
110,0.7849476825626028,1.1000000000000001e-05,9
111,0.7856472498604963,1.1000000000000001e-05,9
112,0.7863474406323042,1.1000000000000001e-05,9
113,0.7870482554336838,1.1000000000000001e-05,9
114,0.787749694820788,1.1000000000000001e-05,9
115,0.7884517593502648,1.1000000000000001e-05,9
116,0.7891544495792585,1.1000000000000001e-05,9
117,0.7898577660654101,1.1000000000000001e-05,9
118,0.7905617093668575,1.1000000000000001e-05,9
119,0.7912662800422356,1.1000000000000001e-05,9
120,0.7919714786506783,1.1000000000000001e-05,9
121,0.7926773057518165,1.1000000000000001e-05,9
122,0.7933837619057807,1.1000000000000001e-05,9
123,0.7940908476732003,1.1000000000000001e-05,9
124,0.7947985636152043,1.1000000000000001e-05,9
125,0.7955069102934219,1.1000000000000001e-05,9
126,0.796215888269983,1.1000000000000001e-05,9
127,0.7969254981075181,1.1000000000000001e-05,9
128,0.7976357403691596,1.1000000000000001e-05,9
129,0.7983466156185413,1.1000000000000001e-05,9
130,0.7990581244197996,1.1000000000000001e-05,9
131,0.7997702673375738,1.1000000000000001e-05,9
132,0.8004830449370061,1.1000000000000001e-05,9
133,0.8011964577837424,1.1000000000000001e-05,9
134,0.8019105064439331,1.1000000000000001e-05,9
135,0.8026251914842326,1.1000000000000001e-05,9
136,0.803340513471801,1.1000000000000001e-05,9
137,0.8040564729743033,1.1000000000000001e-05,9
138,0.8047730705599105,1.1000000000000001e-05,9
139,0.8054903067973003,1.1000000000000001e-05,9
140,0.8062081822556568,1.1000000000000001e-05,9
141,0.8069266975046718,1.1000000000000001e-05,9
142,0.8076458531145445,1.1000000000000001e-05,9
143,0.8083656496559822,1.1000000000000001e-05,9
144,0.8090860877002013,1.1000000000000001e-05,9
145,0.809807167818927,1.1000000000000001e-05,9
146,0.8105288905843937,1.1000000000000001e-05,9
147,0.8112512565693465,1.1000000000000001e-05,9
148,0.8119742663470403,1.1000000000000001e-05,9
149,0.8126979204912413,1.1000000000000001e-05,9
150,0.813422219576227,1.1000000000000001e-05,9
151,0.8141471641767865,1.1000000000000001e-05,9
152,0.8148727548682213,1.1000000000000001e-05,9
153,0.8155989922263457,1.1000000000000001e-05,9
154,0.8163258768274873,1.1000000000000001e-05,9
155,0.8170534092484867,1.1000000000000001e-05,9
156,0.8177815900666994,1.1000000000000001e-05,9
157,0.8185104198599948,1.1000000000000001e-05,9
158,0.8192398992067582,1.1000000000000001e-05,9
159,0.8199700286858892,1.1000000000000001e-05,9
160,0.8207008088768042,1.1000000000000001e-05,9
161,0.8214322403594357,1.1000000000000001e-05,9
162,0.8221643237142331,1.1000000000000001e-05,9
163,0.8228970595221629,1.1000000000000001e-05,9
164,0.8236304483647098,1.1000000000000001e-05,9
165,0.8243644908238762,1.1000000000000001e-05,9
166,0.8250991874821837,1.1000000000000001e-05,9
167,0.8258345389226729,1.1000000000000001e-05,9
168,0.8265705457289036,1.1000000000000001e-05,9
169,0.8273072084849565,1.1000000000000001e-05,9
170,0.8280445277754322,1.1000000000000001e-05,9
171,0.8287825041854525,1.1000000000000001e-05,9
172,0.8295211383006608,1.1000000000000001e-05,9
173,0.8302604307072221,1.1000000000000001e-05,9
174,0.8310003819918242,1.1000000000000001e-05,9
175,0.8317409927416779,1.1000000000000001e-05,9
176,0.8324822635445165,1.1000000000000001e-05,9
177,0.8332241949885979,1.1000000000000001e-05,9
178,0.833966787662704,1.1000000000000001e-05,9
179,0.8347100421561418,1.1000000000000001e-05,9
180,0.8354539590587425,1.1000000000000001e-05,9
181,0.8361985389608645,1.1000000000000001e-05,9
182,0.8369437824533906,1.1000000000000001e-05,9
183,0.8376896901277316,1.1000000000000001e-05,9
184,0.8384362625758248,1.1000000000000001e-05,9
185,0.8391835003901352,1.1000000000000001e-05,9
186,0.8399314041636556,1.1000000000000001e-05,9
187,0.8406799744899076,1.1000000000000001e-05,9
188,0.8414292119629415,1.1000000000000001e-05,9
189,0.8421791171773372,1.1000000000000001e-05,9
190,0.8429296907282046,1.1000000000000001e-05,9
191,0.8436809332111834,1.1000000000000001e-05,9
192,0.844432845222445,1.1000000000000001e-05,9
193,0.8451854273586916,1.1000000000000001e-05,9
194,0.8459386802171572,1.1000000000000001e-05,9
195,0.8466926043956083,1.1000000000000001e-05,9
196,0.8474472004923439,1.1000000000000001e-05,9
197,0.8482024691061965,1.1000000000000001e-05,9
198,0.8489584108365319,1.1000000000000001e-05,9
199,0.8497150262832504,1.1000000000000001e-05,9
200,0.850472316046787,1.1000000000000001e-05,9
201,0.8512302807281117,1.1000000000000001e-05,9
202,0.8519889209287298,1.1000000000000001e-05,9
203,0.8527482372506832,1.1000000000000001e-05,9
204,0.85350823029655,1.1000000000000001e-05,9
205,0.8542689006694456,1.1000000000000001e-05,9
206,0.8550302489730225,1.1000000000000001e-05,9
207,0.8557922758114717,1.1000000000000001e-05,9
208,0.8565549817895224,1.1000000000000001e-05,9
209,0.8573183675124426,1.1000000000000001e-05,9
210,0.8580824335860402,1.1000000000000001e-05,9
211,0.8588471806166627,1.1000000000000001e-05,9
212,0.8596126092111976,1.1000000000000001e-05,9
213,0.8603787199770742,1.1000000000000001e-05,9
214,0.8611455135222624,1.1000000000000001e-05,9
215,0.8619129904552741,1.1000000000000001e-05,9
216,0.8626811513851638,1.1000000000000001e-05,9
217,0.8634499969215286,1.1000000000000001e-05,9
218,0.8642195276745088,1.1000000000000001e-05,9
219,0.8649897442547888,1.1000000000000001e-05,9
220,0.8657606472735967,1.1000000000000001e-05,9
221,0.8665322373427061,1.1000000000000001e-05,9
222,0.8673045150744351,1.1000000000000001e-05,9
223,0.868077481081648,1.1000000000000001e-05,9
224,0.868851135977755,1.1000000000000001e-05,9
225,0.8696254803767133,1.1000000000000001e-05,9
226,0.8704005148930269,1.1000000000000001e-05,9
227,0.8711762401417478,1.1000000000000001e-05,9
228,0.871952656738476,1.1000000000000001e-05,9
229,0.8727297652993601,1.1000000000000001e-05,9
230,0.873507566441098,1.1000000000000001e-05,9
231,0.8742860607809368,1.1000000000000001e-05,9
232,0.8750652489366745,1.1000000000000001e-05,9
233,0.8758451315266588,1.1000000000000001e-05,9
234,0.876625709169789,1.1000000000000001e-05,9
235,0.8774069824855159,1.1000000000000001e-05,9
236,0.8781889520938423,1.1000000000000001e-05,9
237,0.8789716186153237,1.1000000000000001e-05,9
238,0.8797549826710686,1.1000000000000001e-05,9
239,0.8805390448827388,1.1000000000000001e-05,9
240,0.8813238058725507,1.1000000000000001e-05,9
241,0.8821092662632746,1.1000000000000001e-05,9
242,0.8828954266782362,1.1000000000000001e-05,9
243,0.8836822877413166,1.1000000000000001e-05,9
244,0.8844698500769531,1.1000000000000001e-05,9
245,0.8852581143101396,1.1000000000000001e-05,9
246,0.8860470810664263,1.1000000000000001e-05,9
247,0.8868367509719216,1.1000000000000001e-05,9
248,0.8876271246532919,1.1000000000000001e-05,9
249,0.8884182027377615,1.1000000000000001e-05,9
250,0.8892099858531147,1.1000000000000001e-05,9
251,0.8900024746276943,1.1000000000000001e-05,9
252,0.8907956696904037,1.1000000000000001e-05,9
253,0.8915895716707064,1.1000000000000001e-05,9
254,0.8923841811986273,1.1000000000000001e-05,9
255,0.8931794989047525,1.1000000000000001e-05,9
256,0.8939755254202302,1.1000000000000001e-05,9
257,0.8947722613767711,1.1000000000000001e-05,9
258,0.895569707406649,1.1000000000000001e-05,9
259,0.8963678641427009,1.1000000000000001e-05,9
260,0.8971667322183281,1.1000000000000001e-05,9
261,0.8979663122674963,1.1000000000000001e-05,9
262,0.8987666049247363,1.1000000000000001e-05,9
263,0.899567610825144,1.1000000000000001e-05,9
264,0.9003693306043818,1.1000000000000001e-05,9
265,0.9011717648986787,1.1000000000000001e-05,9
266,0.9019749143448302,1.1000000000000001e-05,9
267,0.9027787795801997,1.1000000000000001e-05,9
268,0.9035833612427184,1.1000000000000001e-05,9
269,0.9043886599708864,1.1000000000000001e-05,9
270,0.9051946764037724,1.1000000000000001e-05,9
271,0.9060014111810152,1.1000000000000001e-05,9
272,0.9068088649428231,1.1000000000000001e-05,9
273,0.9076170383299752,1.1000000000000001e-05,9
274,0.9084259319838219,1.1000000000000001e-05,9
275,0.9092355465462849,1.1000000000000001e-05,9
276,0.9100458826598582,1.1000000000000001e-05,9
277,0.910856940967608,1.1000000000000001e-05,9
278,0.9116687221131742,1.1000000000000001e-05,9
279,0.9124812267407699,1.1000000000000001e-05,9
280,0.9132944554951827,1.1000000000000001e-05,9
281,0.9141084090217744,1.1000000000000001e-05,9
282,0.9145771569859379,1.1000000000000001e-05,8
283,0.9149859014493253,1.1000000000000001e-05,8
284,0.9153948285895215,1.1000000000000001e-05,8
285,0.9158039384881684,1.1000000000000001e-05,8
286,0.9162132312269454,1.1000000000000001e-05,8
287,0.9166227068875672,1.1000000000000001e-05,8
288,0.9170323655517856,1.1000000000000001e-05,8
289,0.9174422073013888,1.1000000000000001e-05,8
290,0.9178522322182019,1.1000000000000001e-05,8
291,0.9182624403840866,1.1000000000000001e-05,8
292,0.9186728318809402,1.1000000000000001e-05,8
293,0.9190834067906977,1.1000000000000001e-05,8
294,0.9194941651953302,1.1000000000000001e-05,8
295,0.9199051071768457,1.1000000000000001e-05,8
296,0.9203162328172887,1.1000000000000001e-05,8
297,0.9207275421987405,1.1000000000000001e-05,8
298,0.9211390354033185,1.1000000000000001e-05,8
299,0.9215507125131777,1.1000000000000001e-05,8
300,0.921962573610509,1.1000000000000001e-05,8
301,0.9223746187775408,1.1000000000000001e-05,8
302,0.9227868480965379,1.1000000000000001e-05,8
303,0.9231992616498014,1.1000000000000001e-05,8
304,0.9236118595196697,1.1000000000000001e-05,8
305,0.9240246417885182,1.1000000000000001e-05,8
306,0.9244376085387587,1.1000000000000001e-05,8
307,0.9248507598528397,1.1000000000000001e-05,8
308,0.9252640958132471,1.1000000000000001e-05,8
309,0.9256776165025036,1.1000000000000001e-05,8
310,0.9260913220031679,1.1000000000000001e-05,8
311,0.9265052123978367,1.1000000000000001e-05,8
312,0.9269192877691429,1.1000000000000001e-05,8
313,0.9273335481997569,1.1000000000000001e-05,8
314,0.9277479937723856,1.1000000000000001e-05,8
315,0.9281626245697729,1.1000000000000001e-05,8
316,0.9285774406746997,1.1000000000000001e-05,8
317,0.9289924421699843,1.1000000000000001e-05,8
318,0.9294076291384814,1.1000000000000001e-05,8
319,0.9298230016630832,1.1000000000000001e-05,8
320,0.930238559826719,1.1000000000000001e-05,8
321,0.9306543037123542,1.1000000000000001e-05,8
322,0.9310702334029926,1.1000000000000001e-05,8
323,0.9314863489816744,1.1000000000000001e-05,8
324,0.9319026505314769,1.1000000000000001e-05,8
325,0.9323191381355148,1.1000000000000001e-05,8
326,0.9327358118769397,1.1000000000000001e-05,8
327,0.9331526718389404,1.1000000000000001e-05,8
328,0.9335697181047429,1.1000000000000001e-05,8
329,0.9339869507576106,1.1000000000000001e-05,8
330,0.934404369880844,1.1000000000000001e-05,8
331,0.9348219755577807,1.1000000000000001e-05,8
332,0.9352397678717954,1.1000000000000001e-05,8
333,0.9356577469063004,1.1000000000000001e-05,8
334,0.9360759127447452,1.1000000000000001e-05,8
335,0.9364942654706165,1.1000000000000001e-05,8
336,0.9369128051674387,1.1000000000000001e-05,8
337,0.9373315319187726,1.1000000000000001e-05,8
338,0.9377504458082173,1.1000000000000001e-05,8
339,0.9381695469194088,1.1000000000000001e-05,8
340,0.9385888353360207,1.1000000000000001e-05,8
341,0.9390083111417636,1.1000000000000001e-05,8
342,0.9394279744203862,1.1000000000000001e-05,8
343,0.939847825255674,1.1000000000000001e-05,8
344,0.9402678637314501,1.1000000000000001e-05,8
345,0.940688089931575,1.1000000000000001e-05,8
346,0.9411085039399472,1.1000000000000001e-05,8
347,0.941529105840502,1.1000000000000001e-05,8
348,0.9419498957172127,1.1000000000000001e-05,8
349,0.9423708736540897,1.1000000000000001e-05,8
350,0.9427920397351813,1.1000000000000001e-05,8
351,0.9432133940445733,1.1000000000000001e-05,8
352,0.9436349366663889,1.1000000000000001e-05,8
353,0.9440566676847891,1.1000000000000001e-05,8
354,0.9444785871839728,1.1000000000000001e-05,8
355,0.9449006952481755,1.1000000000000001e-05,8
356,0.9453229919616715,1.1000000000000001e-05,8
357,0.945745477408772,1.1000000000000001e-05,8
358,0.9461681516738265,1.1000000000000001e-05,8
359,0.9465910148412215,1.1000000000000001e-05,8
360,0.9470140669953818,1.1000000000000001e-05,8
361,0.9474373082207694,1.1000000000000001e-05,8
362,0.9478607386018848,1.1000000000000001e-05,8
363,0.9482843582232655,1.1000000000000001e-05,8
364,0.9487081671694872,1.1000000000000001e-05,8
365,0.9491321655251636,1.1000000000000001e-05,8
366,0.9495563533749452,1.1000000000000001e-05,8
367,0.9499807308035215,1.1000000000000001e-05,8
368,0.9504052978956194,1.1000000000000001e-05,8
369,0.9508300547360036,1.1000000000000001e-05,8
370,0.9512550014094768,1.1000000000000001e-05,8
371,0.9516801380008795,1.1000000000000001e-05,8
372,0.9521054645950902,1.1000000000000001e-05,8
373,0.9525309812770251,1.1000000000000001e-05,8
374,0.9529566881316387,1.1000000000000001e-05,8
375,0.9533825852439233,1.1000000000000001e-05,8
376,0.9538086726989093,1.1000000000000001e-05,8
377,0.9542349505816651,1.1000000000000001e-05,8
378,0.9546614189772965,1.1000000000000001e-05,8
379,0.9550880779709484,1.1000000000000001e-05,8
380,0.9555149276478029,1.1000000000000001e-05,8
