round,epsilon,delta,opt_order
1,0.6588171620501933,1.1000000000000001e-05,10
2,0.671545154466866,1.1000000000000001e-05,10
3,0.6845190448356425,1.1000000000000001e-05,10
4,0.6977435837723989,1.1000000000000001e-05,10
5,0.7112236136723494,1.1000000000000001e-05,10
6,0.7154921609476309,1.1000000000000001e-05,9
7,0.7161298275448033,1.1000000000000001e-05,9
8,0.7167680624482569,1.1000000000000001e-05,9
9,0.7174068661644819,1.1000000000000001e-05,9
10,0.7180462392004203,1.1000000000000001e-05,9
11,0.7186861820634657,1.1000000000000001e-05,9
12,0.719326695261464,1.1000000000000001e-05,9
13,0.7199677793027136,1.1000000000000001e-05,9
14,0.7206094346959658,1.1000000000000001e-05,9
15,0.7212516619504257,1.1000000000000001e-05,9
16,0.7218944615757517,1.1000000000000001e-05,9
17,0.7225378340820571,1.1000000000000001e-05,9
18,0.7231817799799088,1.1000000000000001e-05,9
19,0.7238262997803301,1.1000000000000001e-05,9
20,0.7244713939947985,1.1000000000000001e-05,9
21,0.725117063135248,1.1000000000000001e-05,9
22,0.7257633077140688,1.1000000000000001e-05,9
23,0.7264101282441074,1.1000000000000001e-05,9
24,0.7270575252386677,1.1000000000000001e-05,9
25,0.7277054992115112,1.1000000000000001e-05,9
26,0.7283540506768569,1.1000000000000001e-05,9
27,0.729003180149382,1.1000000000000001e-05,9
28,0.729652888144223,1.1000000000000001e-05,9
29,0.7303031751769751,1.1000000000000001e-05,9
30,0.7309540417636928,1.1000000000000001e-05,9
31,0.7316054884208911,1.1000000000000001e-05,9
32,0.7322575156655449,1.1000000000000001e-05,9
33,0.7329101240150897,1.1000000000000001e-05,9
34,0.7335633139874228,1.1000000000000001e-05,9
35,0.7342170861009026,1.1000000000000001e-05,9
36,0.7348714408743493,1.1000000000000001e-05,9
37,0.735526378827046,1.1000000000000001e-05,9
38,0.7361819004787382,1.1000000000000001e-05,9
39,0.7368380063496347,1.1000000000000001e-05,9
40,0.7374946969604081,1.1000000000000001e-05,9
41,0.738151972832195,1.1000000000000001e-05,9
42,0.7388098344865961,1.1000000000000001e-05,9
43,0.7394682824456773,1.1000000000000001e-05,9
44,0.7401273172319698,1.1000000000000001e-05,9
45,0.7407869393684703,1.1000000000000001e-05,9
46,0.7414471493786419,1.1000000000000001e-05,9
47,0.7421079477864138,1.1000000000000001e-05,9
48,0.7427693351161825,1.1000000000000001e-05,9
49,0.7434313118928116,1.1000000000000001e-05,9
50,0.7440938786416328,1.1000000000000001e-05,9
51,0.7447570358884457,1.1000000000000001e-05,9
