round,epsilon,delta,opt_order
1,0.7717563182343027,1.1000000000000001e-05,9
2,0.8161325910713769,1.1000000000000001e-05,8
3,0.8210928724965273,1.1000000000000001e-05,8
4,0.8260833014639838,1.1000000000000001e-05,8
5,0.8311040612041379,1.1000000000000001e-05,8
6,0.8361553360610164,1.1000000000000001e-05,8
7,0.8412373114990505,1.1000000000000001e-05,8
8,0.846350174109885,1.1000000000000001e-05,8
9,0.8514941116192289,1.1000000000000001e-05,8
10,0.8566693128937488,1.1000000000000001e-05,8
11,0.8618759679480027,1.1000000000000001e-05,8
12,0.8671142679514177,1.1000000000000001e-05,8
13,0.8723844052353067,1.1000000000000001e-05,8
14,0.8776865732999334,1.1000000000000001e-05,8
15,0.8830209668216141,1.1000000000000001e-05,8
16,0.888387781659867,1.1000000000000001e-05,8
17,0.893787214864603,1.1000000000000001e-05,8
18,0.8992194646833609,1.1000000000000001e-05,8
19,0.9046847305685858,1.1000000000000001e-05,8
20,0.9101832131849528,1.1000000000000001e-05,8
21,0.9157151144167348,1.1000000000000001e-05,8
22,0.9212806373752138,1.1000000000000001e-05,8
23,0.9268799864061402,1.1000000000000001e-05,8
24,0.9325133670972343,1.1000000000000001e-05,8
25,0.9381809862857352,1.1000000000000001e-05,8
26,0.9438830520659944,1.1000000000000001e-05,8
27,0.949619773797118,1.1000000000000001e-05,8
28,0.9553913621106515,1.1000000000000001e-05,8
29,0.961198028918315,1.1000000000000001e-05,8
30,0.9670399874197833,1.1000000000000001e-05,8
31,0.9729174521105134,1.1000000000000001e-05,8
32,0.9788306387896205,1.1000000000000001e-05,8
33,0.9847797645678014,1.1000000000000001e-05,8
34,0.9907650478753058,1.1000000000000001e-05,8
35,0.9967867084699558,1.1000000000000001e-05,8
36,1.0028449674452158,1.1000000000000001e-05,8
37,1.008940047238309,1.1000000000000001e-05,8
38,1.015072171638386,1.1000000000000001e-05,8
39,1.021241565794739,1.1000000000000001e-05,8
40,1.0274484562250712,1.1000000000000001e-05,8
41,1.0336930708238123,1.1000000000000001e-05,8
42,1.0385736634024334,1.1000000000000001e-05,7
43,1.0406826405222114,1.1000000000000001e-05,7
44,1.0427959002313214,1.1000000000000001e-05,7
45,1.0449134512261935,1.1000000000000001e-05,7
46,1.047035302220917,1.1000000000000001e-05,7
47,1.049161461947276,1.1000000000000001e-05,7
48,1.0512919391547864,1.1000000000000001e-05,7
49,1.0534267426107307,1.1000000000000001e-05,7
50,1.055565881100195,1.1000000000000001e-05,7
51,1.0577093634261046,1.1000000000000001e-05,7
52,1.0598571984092604,1.1000000000000001e-05,7
53,1.0620093948883758,1.1000000000000001e-05,7
54,1.0641659617201122,1.1000000000000001e-05,7
55,1.0663269077791155,1.1000000000000001e-05,7
56,1.0684922419580527,1.1000000000000001e-05,7
57,1.0706619731676497,1.1000000000000001e-05,7
58,1.0728361103367257,1.1000000000000001e-05,7
59,1.0750146624122319,1.1000000000000001e-05,7
60,1.0771976383592876,1.1000000000000001e-05,7
61,1.0793850471612167,1.1000000000000001e-05,7
62,1.0815768978195857,1.1000000000000001e-05,7
63,1.0837731993542394,1.1000000000000001e-05,7
64,1.0859739608033392,1.1000000000000001e-05,7
65,1.0881791912233993,1.1000000000000001e-05,7
66,1.0903888996893258,1.1000000000000001e-05,7
67,1.092603095294451,1.1000000000000001e-05,7
68,1.0948217871505732,1.1000000000000001e-05,7
69,1.0970449843879944,1.1000000000000001e-05,7
70,1.0992726961555561,1.1000000000000001e-05,7
