round,epsilon,delta,opt_order
1,0.5744081537175662,1.1000000000000001e-05,12
2,0.5864180742648478,1.1000000000000001e-05,12
3,0.5986791023053266,1.1000000000000001e-05,12
4,0.6007109329166722,1.1000000000000001e-05,11
5,0.6012061498440473,1.1000000000000001e-05,11
6,0.6017017750207012,1.1000000000000001e-05,11
7,0.6021978087831884,1.1000000000000001e-05,11
8,0.6026942514683409,1.1000000000000001e-05,11
9,0.6031911034132683,1.1000000000000001e-05,11
10,0.6036883649553579,1.1000000000000001e-05,11
11,0.6041860364322758,1.1000000000000001e-05,11
12,0.6046841181819655,1.1000000000000001e-05,11
13,0.6051826105426499,1.1000000000000001e-05,11
14,0.6056815138528304,1.1000000000000001e-05,11
15,0.6061808284512876,1.1000000000000001e-05,11
16,0.606680554677081,1.1000000000000001e-05,11
17,0.6071806928695501,1.1000000000000001e-05,11
18,0.607681243368314,1.1000000000000001e-05,11
19,0.6081822065132715,1.1000000000000001e-05,11
20,0.608683582644602,1.1000000000000001e-05,11
21,0.609185372102765,1.1000000000000001e-05,11
22,0.609687575228501,1.1000000000000001e-05,11
23,0.6101901923628313,1.1000000000000001e-05,11
24,0.6106932238470582,1.1000000000000001e-05,11
25,0.6111966700227652,1.1000000000000001e-05,11
26,0.6117005312318179,1.1000000000000001e-05,11
27,0.6122048078163632,1.1000000000000001e-05,11
28,0.6127095001188306,1.1000000000000001e-05,11
29,0.6132146084819315,1.1000000000000001e-05,11
30,0.61372013324866,1.1000000000000001e-05,11
31,0.6142260747622929,1.1000000000000001e-05,11
32,0.6147324333663897,1.1000000000000001e-05,11
33,0.6152392094047937,1.1000000000000001e-05,11
34,0.6157464032216314,1.1000000000000001e-05,11
35,0.6162540151613128,1.1000000000000001e-05,11
36,0.6167620455685321,1.1000000000000001e-05,11
37,0.6172704947882676,1.1000000000000001e-05,11
38,0.6177793631657817,1.1000000000000001e-05,11
39,0.6182886510466219,1.1000000000000001e-05,11
40,0.6187983587766204,1.1000000000000001e-05,11
41,0.6193084867018942,1.1000000000000001e-05,11
42,0.619819035168846,1.1000000000000001e-05,11
43,0.620330004524164,1.1000000000000001e-05,11
44,0.6208413951148221,1.1000000000000001e-05,11
45,0.6213532072880803,1.1000000000000001e-05,11
46,0.6218654413914847,1.1000000000000001e-05,11
47,0.6223780977728683,1.1000000000000001e-05,11
48,0.6228911767803506,1.1000000000000001e-05,11
49,0.623404678762338,1.1000000000000001e-05,11
50,0.6239186040675242,1.1000000000000001e-05,11
51,0.6244329530448905,1.1000000000000001e-05,11
52,0.6249477260437059,1.1000000000000001e-05,11
53,0.6254629234135269,1.1000000000000001e-05,11
